shareag,sharemanu,shareemp,grserv,grag,grmanu,skillpserv,skillpag,skillpmanu,p,b,voice
0.40662611712225427,0.32842580909713676,0.10741254105334998,0.5346010178397597,0.22108599252199126,0.8464333002807809,0.3322892455946709,0.8260122697902217,0.5679997179438674,0.13628991849994695,0.24936931948799312,0.36611389070509376
0.920341200929285,0.6325354582727122,0.894433037376085,0.5380766345801553,0.29520198930139274,0.2701907127796739,0.7979963361801794,0.0993252318726047,0.25475315005170757,0.15290214869257643,0.6534271369156327,0.8409744139571217
0.36273757516197347,0.5659200282755678,0.4859106037230241,0.5985462671380232,0.18465674764026171,0.8201327732971984,0.3276426545977053,0.6153439228608201,0.1868197975864567,0.39133784009071015,0.3882178256757527,0.5992776566515037
0.9091279672750219,0.904759640363722,0.08281026609615316,0.9169002861322271,0.07874485600870411,0.20745211387267407,0.9116854989485877,0.7490123140147769,0.21638108348045373,0.3007598715748019,0.10968459466156814,0.3441915941767714
0.6602073075458411,0.06366945919896363,0.5913729612320952,0.8218337934471602,0.17392124387418534,0.9785804208832962,0.6960216611844714,0.9101418201154736,0.504600957105824,0.03035764178249402,0.8636795177962506,0.45129039731410675
0.5393993286817754,0.7075331914345162,0.3180920963388877,0.6386543164646935,0.657578971094526,0.31117921009289834,0.1691555794178977,0.5396813682815573,0.28090312567690207,0.6622118746060501,0.12235530126378547,0.0010525875640495165
0.1571164206541718,0.30764458124548694,0.7139287814287585,0.5716896550419316,0.12213169849842435,0.2274376625122125,0.8407733229952125,0.06960168897619234,0.583278033265799,0.39478245011759855,0.24143300843680354,0.6759651306359039
0.6699542304034102,0.5296768006938531,0.4505199715913828,0.9291201424581619,0.44520985176089783,0.6452808430607617,0.29941369552469943,0.04631852940072979,0.5957570771458783,0.4803874296559384,0.4582301368815241,0.008221644029820674
0.2649198901356776,0.9940264777145786,0.4564423879279381,0.9070344185052014,0.294900233002598,0.4371720540596786,0.32947610160453683,0.5897689865704194,0.765089430108267,0.1715651379447116,0.43162474754589947,0.6155310837007054
0.5638229509348494,0.7250569662298759,0.9882614010055563,0.9603234763592071,0.1352474002776573,0.2905162863218497,0.1097138090312088,0.23441448014974212,0.23072253596365946,0.21721311496143983,0.18550813260990323,0.8595774951653223
0.5202094256148991,0.6059145689903601,0.3130994812029735,0.14069193413996806,0.188831981563303,0.5876918589439157,0.9999921343017796,0.6462596953465755,0.5280992555378543,0.3994955249783097,0.37496327144929525,0.2913704009135164
0.8064018959825419,0.44030751435398197,0.8131408123123173,0.37856502015012133,0.17329227865455946,0.1115316960090368,0.5828293835452405,0.729226571272733,0.32664485176134417,0.7468426198668214,0.8622386035522807,0.9493190766789169
0.6227344449642909,0.8209042931734364,0.6546137909888422,0.655395387490241,0.9267668567312983,0.4022778382495845,0.8246477500091282,0.05165459258948762,0.1811905523767303,0.9800686501773309,0.5857440594726813,0.8383325789142734
0.12704605273342023,0.6427712463950738,0.1502580233785891,0.839362124614125,0.0062911409230510034,0.3612893587654487,0.9605503935708036,0.7060126861152188,0.7697261929797543,0.7446724143868801,0.5848276225435035,0.7308181808701112
0.5731984274802004,0.5336380148592653,0.7367632351451369,0.15101365516511897,0.8841697963604392,0.4160743640182666,0.8588039160432009,0.8176715435744201,0.3748298539096195,0.6918027919137879,0.9860217206963409,0.2768942723733854
0.46861740582399874,0.9587813745469574,0.5134067623719276,0.32429601798317353,0.8399817896733554,0.8695711527536686,0.1501312411047493,0.9682862834100188,0.027209597123447875,0.42371673071076527,0.8688256531166664,0.8841339221288753
0.3326787894726911,0.3735981231401424,0.642073561307666,0.5624580224845894,0.7599115549412239,0.9158220857251197,0.455569630057422,0.568691121209416,0.21373563018107644,0.7539504924432755,0.42851979572259186,0.20095256237469314
0.4498192655144223,0.7526759408691605,0.28365074624920833,0.27522760656202955,0.8999446764310123,0.9240268354091985,0.79380571024376,0.6260065012457626,0.9562137295282901,0.007811679276203951,0.905504992357056,0.4245569649257793
0.6986819352728677,0.666064871659779,0.16520665012522473,0.779015243567445,0.19090555186809474,0.2975490825981768,0.22743555950675332,0.8624299694457265,0.7433873266528915,0.4569576660010756,0.11186376507595498,0.9637887115965996
0.72685660586866,0.9703219414027344,0.6729962348384166,0.2044275147641826,0.3740604551101347,0.8876298923017694,0.6079657072326221,0.7780432138632707,0.39597160241799795,0.7533061615901634,0.13496045712076812,0.7828386582485762
0.7540752514315747,0.1240236348826401,0.9674201508135595,0.8124628678574445,0.37672048844574346,0.8683057128156704,0.6507998469446544,0.24197621134240407,0.5713194685074285,0.8798312485416323,0.6320030075013718,0.16901983227787082
0.535365654323318,0.7622963015216583,0.6140647825914081,0.3648610076139378,0.3697327907575628,0.3548005212355607,0.5390113182799111,0.6862062412927906,0.30972701928895996,0.2457311251243327,0.6854656119516938,0.7720145121376971
0.2709114186450069,0.602996597024583,0.40065586271039966,0.4478910702627665,0.7533835039660266,0.10494837497376262,0.40594755188912296,0.552697227143329,0.9484350149802341,0.3290792867757409,0.6043647966736944,0.9415106534324286
0.903539598256899,0.012543831517558095,0.3944918764659281,0.20875531093077954,0.8657146716316388,0.6991681877558104,0.5029689467620523,0.20432884801299284,0.07969124396682592,0.9159564823339372,0.5054402342845722,0.33139052830924254
0.9808841720649406,0.7994531818882539,0.5870154210118483,0.1837546703781198,0.6062523288536634,0.6914435845857295,0.9096879502902657,0.38488870464173897,0.7602984549362201,0.8175951798148146,0.7680681246920026,0.7405583266547219
0.8985524462532124,0.5040777627844507,0.016934527748600346,0.7229814635158833,0.7012117028351464,0.4061689214892833,0.6215943348047532,0.6402777765731418,0.33016389427067083,0.08509914289835516,0.4894221898647227,0.894778505856445
0.3692193994431968,0.5979377470183385,0.8476289129163403,0.784830188958443,0.3369229948428919,0.5478238730379541,0.11243849094982908,0.12223501752013168,0.43157615284042583,0.41821191229766164,0.03406459451310522,0.9600859449730683
0.07880378609193829,0.43509449758792873,0.6395063810717869,0.36830519386059274,0.8804361064587349,0.7921981040049928,0.34635763926631935,0.8126760698217446,0.26412871680859185,0.4842431440731207,0.6183361421563064,0.5905972822684874
0.357229188399142,0.1790170940583309,0.6989929642365095,0.43906291193797986,0.42046571495563756,0.009334104304452988,0.9052167400148362,0.8247797136781765,0.23343270248471734,0.21554306277660773,0.2588473895564209,0.5799242109429777
0.46150834834351045,0.767693156736714,0.5233305982365508,0.26896080538242717,0.9190634170322578,0.9552404013970737,0.44023883780528567,0.2362303088681763,0.6357531252920052,0.22050505243158733,0.21403658662711744,0.021047883653837758
0.02151177238095899,0.6297172262686686,0.7643051051102272,0.6274556533383647,0.40467645971674693,0.4858411604109324,0.31001408551661785,0.8586377497936324,0.8212387407183389,0.5985916380632068,0.6770186801624536,0.9449600106261451
0.6566048824258037,0.1195274066731477,0.6859158430093696,0.8283277988412573,0.521132509326633,0.13148663334854457,0.01753358882059364,0.12335134010693384,0.9503792474379037,0.1331069309340502,0.660218192172052,0.17265247356931537
0.25316564187470064,0.3058583426755856,0.7916987240891671,0.6654901933462133,0.23804655309836226,0.118637052324736,0.4572578308423739,0.19420948424567955,0.5735327911777558,0.6116945439530134,0.8754473559374881,0.6175477862490206
0.13869528877692694,0.5832493896113873,0.2975582368703592,0.24576139284800827,0.26970472263257383,0.6785299819171677,0.7279486718007996,0.8533405920025906,0.5095770380314971,0.9868395204148699,0.5808683828481406,0.8786858835044615
0.48541624700103164,0.5618067457610874,0.11288929747127921,0.5614850216752773,0.8428380258829103,0.4167162369417884,0.050826416051342214,0.4830624264712865,0.3943113074235242,0.46751483718256803,0.6677660054879632,0.44199109685807914
0.03581539424784246,0.332906709536725,0.6700899064249811,0.7860018495692535,0.11973808010771415,0.9826032202105178,0.9809079671563684,0.928714689328438,0.8629177220009503,0.12417044930813043,0.19905102380197148,0.3595743948216058
0.19122525810016466,0.7981902183990596,0.16468737044698378,0.34277934655300213,0.522220413755437,0.949109455610146,0.846542126975879,0.9048731345596371,0.8521334912549957,0.7405996866563822,0.22563010600114788,0.8665069372063978
0.8301742016942835,0.13081278296279927,0.2604830520162332,0.03519434363623262,0.6566395661009814,0.1023415038045153,0.1159755913141964,0.7363618178725415,0.19844495237888707,0.6696882183885665,0.6084315081578155,0.21837430277905384
0.30632948479405747,0.7152640646168956,0.7115666863774351,0.3313857214856739,0.437357061273714,0.9630179475730895,0.4024644919018242,0.7528335317195872,0.5696922334885044,0.015419358706286879,0.5896735364281867,0.8359681780645447
0.3521345180423604,0.3523308666798899,0.4671571145873472,0.6406311116814355,0.9885805803673992,0.14239826941753808,0.15556338419444016,0.06750192288165598,0.47076732947807354,0.1773365091468901,0.821224571651349,0.968448168209436
0.4337367225254425,0.8783184464140101,0.6739267244127234,0.9485524936763089,0.7491325571229186,0.6507143243913291,0.8672985800996044,0.4058246484821628,0.5771614420516012,0.8307254954394132,0.39892514789428185,0.11046078632893094
0.05142852078096767,0.615165899019031,0.7960423951823794,0.5489749840941764,0.550853828428533,0.09404539752573812,0.2889195275030259,0.4703667339172819,0.6617166612695367,0.7098376650139107,0.5540493889656091,0.4253580798870882
0.5798103714282048,0.05145091995657198,0.039470102668943914,0.10594223845770863,0.6509711437838569,0.10788865072951936,0.0006261444360111827,0.44186990274361826,0.41610165204612426,0.010353588142269828,0.9969540117336311,0.13005312473541825
0.4417716807194149,0.6761626317850152,0.0689674202832783,0.3723341911476331,0.8725714705132144,0.862908878675377,0.14352282065074373,0.49359521661013606,0.6260496465893479,0.7757641997142282,0.3387730955486505,0.8564476600098405
0.7444878724830987,0.8036932239041114,0.011432521494285879,0.4555072192212748,0.9701650489429429,0.17239886188353346,0.5471344188213386,0.7268316108475881,0.07117698482901716,0.9891873641781631,0.2005927273446417,0.46601877912448103
0.031577640505982996,0.499637539748298,0.49961002743415106,0.8188908442286283,0.14550268868282942,0.21956657296637183,0.5677973996106929,0.7185848792266736,0.7205254041661551,0.4484177157569691,0.6055173028802409,0.26974903570260655
0.6208167665615438,0.16840376869501736,0.4495815065561567,0.9205040009382061,0.6965110230937358,0.719630446564294,0.35111483291817913,0.9069899715972031,0.933669155680776,0.34749187365214185,0.5647845634352062,0.8806073934003438
0.7734574331351675,0.8348912633270537,0.43853137621678395,0.8508158299484931,0.8710602314764043,0.396449222823385,0.4417016281184088,0.013620899370124017,0.17650122769234097,0.14897595077992296,0.48692426202128275,0.19241895154551775
0.0023276372937397535,0.20149405795336917,0.8488558310489471,0.683538884415313,0.4197005347934061,0.40047460086543857,0.42076123351071015,0.044525095344592834,0.9909138401904337,0.4974622113451823,0.6818791078339613,0.3407511496058397
0.3612273090757994,0.6679836193611192,0.6331162294035438,0.4135493043757277,0.22625693501996869,0.776401098129897,0.90066870628578,0.9993142484904648,0.5560510656214416,0.6341408184519424,0.3628310721870571,0.994806307195431
0.9554352888839016,0.8965918899986411,0.23425227381929656,0.9370385384809107,0.9221718415056019,0.15891789211322388,0.5335200864999988,0.8232996761555551,0.17390066547871993,0.41010674685254533,0.3805561671940834,0.30336386975599455
0.6816248761750604,0.23001472202077605,0.2647943306011447,0.08144262661234625,0.7047851278640969,0.9421016084441903,0.3309309975594661,0.5113171939611646,0.9786247754763331,0.2922763454674317,0.9754987857487915,0.8488140527758264
0.46444365930787873,0.945057713010875,0.7349900809777786,0.16961456105323408,0.09820487570823964,0.8489548981797065,0.07182586730956889,0.9251094094064688,0.641516365689549,0.5010497984972115,0.6080271191622209,0.7173593727610885
0.004313087855181732,0.6959188177813735,0.9430232340087864,0.36946740624645197,0.35925383034088676,0.33518580871068987,0.5581915919539576,0.9762891768811647,0.6508130623956184,0.1038049694834282,0.5799012447599151,0.4667528206825577
0.7465755007107477,0.4583478834947934,0.8573502375621519,0.956057260351647,0.9044633391555268,0.8704491150728166,0.3533430479023682,0.6959043709901234,0.1517265612978339,0.607584985996304,0.7715353537481809,0.4392291336208277
0.3674964223617475,0.0795151104525105,0.14578862706026885,0.8800622026337882,0.8277749820201864,0.6803665641677084,0.31223271901849475,0.8021559568888138,0.9196130222980101,0.43143233310058554,0.61736643524424,0.9386153746183816
0.3507611017696286,0.4084344297621208,0.19738955141489775,0.5823328603133547,0.6870495980942309,0.3181155050190822,0.25012709123031523,0.133793327684409,0.6483664324249041,0.5789185873266635,0.8878101081666437,0.9150428566342665
0.9448084405637666,0.7684325018032652,0.6945868361815026,0.7890168465250735,0.5154199012623039,0.5146876087014823,0.07165235895884937,0.7960190607024856,0.3435598857133012,0.4905646412271666,0.35134093368454766,0.24144560565127782
0.37399148949848704,0.3827309731810745,0.9188787810820335,0.6225346494784562,0.1018948610826674,0.5756681702344761,0.6314906275830134,0.002746551899881251,0.7371763405578239,0.8946949511699643,0.9834891130599459,0.768491490811399
0.40849507129304063,0.3599491196885699,0.3992822992170384,0.31555157712360515,0.5002934198541948,0.03500956889754314,0.2578015801011782,0.5706275309985768,0.04280576934254431,0.5897093566864066,0.5565659912619167,0.12161788506946382
0.11298611334913176,0.33931152493613836,0.04276144575513365,0.22572955037829745,0.5398210863797471,0.644669249004508,0.5877524510641445,0.5060527022818141,0.02442539119701473,0.2498116850330249,0.26720137747882317,0.011831380741590224
0.9817916330981262,0.42282459462774624,0.9415552045928021,0.04778159166659341,0.4424128453175835,0.25895329980397525,0.9980850508962243,0.2127003065068661,0.8858574795886747,0.5305632735276471,0.9408631014932389,0.6535786070371942
0.5250203805246454,0.2685394962295102,0.4534318102893107,0.23426322189001797,0.4489432370775249,0.012356125880789319,0.5701212634457313,0.592258797730102,0.6793662055745671,0.12918018645695822,0.9188634950001996,0.3737711077730762
0.9006137384174686,0.8816374331120738,0.5753249695821175,0.9584953670135233,0.49661725769293863,0.6946399076478522,0.12931282691517781,0.9195494222921977,0.7617233687948092,0.4882401243293274,0.3294008280861512,0.03152693238134281
0.02853217114065951,0.6047466973129945,0.40343259390588265,0.031588159281013044,0.9401241774803014,0.7499568202362219,0.3888959215026587,0.8693136119248255,0.6659092752067461,0.6029193693716239,0.8053691204563649,0.9984398769928853
0.6797856912683821,0.16218856448286764,0.14349984786100725,0.6337474563421218,0.1626696927648234,0.9149312832788601,0.2810860240925094,0.734345910562659,0.6899245473455392,0.9503139986047917,0.13755826355409817,0.9749625205143853
0.8105120293994287,0.819038303641111,0.24695775903755735,0.7113256861210164,0.19313677769421755,0.4756091776564369,0.9408632069254417,0.08275373844954582,0.36763782506673176,0.7212476457861667,0.3673912365408765,0.6912102552163676
0.4665515145033983,0.7750803477856898,0.8689364618105933,0.8074242166703606,0.1315455053299476,0.49696352332226984,0.10184098510988436,0.1137785513537744,0.11793824567865115,0.2821659456460532,0.8961969588544318,0.5314141558016079
0.1455456518631712,0.35547607864909636,0.025815612233808436,0.1439523873014374,0.6002473815174597,0.3575926647860313,0.47679967853029875,0.5991195300672683,0.5898081262853782,0.27704198042271067,0.3236522640029448,0.9179670392422536
0.9181898467524969,0.46307694487819623,0.9499279592906803,0.26730104515174036,0.27359397448699035,0.6363261658957236,0.6196148031620129,0.45494518777541976,0.3327099782287023,0.8703860364125303,0.6383683295210574,0.7864570473346816
0.7517736406697448,0.40557737884508177,0.22883358851690977,0.5363694551389171,0.3211709723633317,0.9736406933066127,0.43837474466500265,0.9827009868879398,0.4717749871607751,0.2861111399299577,0.6592060550686577,0.641978324456992
0.5669672139920942,0.8392197234828802,0.0374906381320312,0.8478568479289195,0.9877259234115298,0.45345934892691775,0.952453290837811,0.07859887766076427,0.5519042224760969,0.07339129228611364,0.38283569453563665,0.004101709271821221
0.7478369351385674,0.39466116606634405,0.3192750202092435,0.9918356378874318,0.13740130489289043,0.6686312155968164,0.9683267425016664,0.6531029723599617,0.6557721736642874,0.5450618026468016,0.8276842423878199,0.8285177368021744
0.35534616048501866,0.7796510687132273,0.2717118748530845,0.2666222735395383,0.4072293214368429,0.2368551972080319,0.6518062978737502,0.12881525462235868,0.5206366034902284,0.19820105696674054,0.5275467827246041,0.8317259550492928
0.17014957734724181,0.4000455471177171,0.19876978087347358,0.306114164196629,0.5678997434490591,0.13428852493195914,0.03169509565161923,0.3305593301426899,0.013838581915012445,0.5020225605921015,0.6713222753861796,0.17435137916493273
0.13545957971821035,0.7876690627276652,0.6835037382802579,0.3632261974775691,0.11488806612588393,0.6162793373678611,0.10024339095427132,0.7459661808524951,0.4331601486038799,0.41930981895065156,0.21980475183857232,0.8277737376205452
0.8097128302533257,0.7192266981267019,0.1779627210554119,0.6320644856220256,0.30345846509138374,0.6963248646285968,0.010189136147416672,0.7144632894322664,0.49960972690557126,0.4323840520583352,0.3464379030151448,0.6279677640070576
0.6098262080711868,0.5510657985798717,0.7042916301387097,0.48728883582535715,0.2558781367973748,0.5340196075337867,0.5599925562532108,0.983684899214651,0.8361053047195846,0.12067001909923669,0.904381187636233,0.5601729787068592
0.14933685172331193,0.9828035843630005,0.24306730880087574,0.4289186907174684,0.38034071137498604,0.580569187750588,0.6477627153542106,0.4477744367087437,0.773632462155974,0.6285003238820773,0.6518671444240663,0.5464139551966073
0.6926567914365341,0.2939585712002939,0.32539139093077846,0.7139047576225473,0.38726113981534427,0.7961462854389013,0.9186981935800062,0.4512061241928119,0.33815933659733827,0.1265666742954234,0.06733639993812993,0.6707726615030378
0.9573723467137684,0.0880134955433129,0.5209876482354675,0.45065363924537377,0.8368306941348842,0.33782135806988645,0.03369925042621901,0.5663260811676922,0.8481692206841599,0.13717800033341906,0.08799231427232829,0.6852532143247242
0.20720335507782134,0.9673236437443933,0.8029141094780481,0.19989632398971505,0.5558264244325759,0.74021307700325,0.18479983441243128,0.42895537321277594,0.5536146817151032,0.8025389983592672,0.9431122228796969,0.569904865609115
0.7592221950164058,0.7497158791555669,0.34696686754272826,0.8703095251597242,0.350972939825843,0.4420837219257049,0.4223037159345689,0.16530359580937082,0.6189835201725008,0.6404044765691315,0.7329161475441801,0.8676696130726659
0.1843977792561428,0.8912416747236955,0.43532067910901284,0.04874958324998048,0.21464779071196094,0.21145546791250952,0.5906310914705444,0.4085877334122702,0.8771267114697707,0.8160904464226413,0.7398768522819696,0.019662252751617246
0.2906948862472418,0.7295069207797092,0.8556213634916915,0.21070087398589205,0.8243567925022712,0.23919467543352696,0.2598546472076543,0.20670914659042555,0.46297023575892843,0.023030583343836477,0.16588494505777224,0.3883618044542589
